user_id,nome,sobrenome,email,cpf,data_nascimento,genero,estado,estado_civil,ocupacao,nivel_educacional,faixa_renda,data_ativacao,dispositivo,telefone
U03691,Marcos Vinicius,Câmara,maria-sophia70@example.com,99460860626.0,1970-09-13,F,DF,Solteiro/a,Estudante,Ensino Médio,Alta,2022-07-27,Android,(084) 7071 6809
U00076,Gael Henrique,da Rocha,santosmaria-alice@example.com,83949849403.0,1970-01-01,F,SP,Casado/a,Aposentado,Superior,Média,2022-07-28,Android,(071) 5461 7902
U00872,Dante,Dias,danilogarcia@example.net,92082472744.0,1989-01-16,F,SP,Viúvo/a,Empregado,Superior,Baixa,2022-07-28,Android,0900-818-8104
U01702,José Pedro,Nascimento,alicesales@example.org,30740565859.0,1970-01-01,M,DF,Casado/a,Autônomo,Técnico,Alta,2022-07-28,iOS,+55 (021) 2589-0712
U03503,Maria Sophia,Araújo,araujogustavo@example.com,48872899470.0,1996-11-03,Outro,MG,Divorciado/a,Desempregado,Ensino Médio,Média,2022-07-28,iOS,0300 758 6858
U04569,Diego,Duarte,valentina49@example.com,17349106382.0,1984-12-11,F,BA,Solteiro/a,Aposentado,Pós-graduação,Baixa,2022-07-28,iOS,+55 (081) 9162 7028
U00095,Lucas,Teixeira,alexianunes@example.org,51660539178.0,1970-01-01,M,MG,Viúvo/a,Empregado,Superior,Alta,2022-07-29,Android,+55 (071) 3664 3320
U01729,Melissa,Cavalcanti,isabel64@example.net,59794114645.0,1970-01-01,F,BA,Divorciado/a,Aposentado,Superior,Alta,2022-07-29,iOS,41 9908-2036
U00005,Larissa,Peixoto,fernanda10@example.org,78725618153.0,1992-04-08,M,DF,Viúvo/a,Empregado,Outro,Alta,2022-07-30,iOS,84 2120 9368
U01039,Caroline,Carvalho,lorenzo31@example.org,40557267688.0,1970-01-01,Outro,PE,Divorciado/a,Empregado,Ensino Médio,Média,2022-07-30,Android,71 9890 0772
U01139,Maria Liz,Cassiano,bryanoliveira@example.net,15421539690.0,1970-01-01,M,DF,Viúvo/a,Aposentado,Ensino Médio,Média,2022-07-30,Android,+55 (021) 6501 7085
U01501,João,Melo,liviaoliveira@example.com,75213722254.0,1991-02-21,Outro,RJ,Divorciado/a,Estudante,Superior,Alta,2022-07-30,Android,+55 11 5075 5172
U01829,Vinícius,Porto,maria-vitoriaaparecida@example.org,75727728117.0,1985-10-31,F,RS,Viúvo/a,Estudante,Pós-graduação,Baixa,2022-07-30,iOS,+55 (011) 6242 9561
U00082,Arthur,Novais,dante58@example.com,17929658296.0,1998-03-15,M,BA,Divorciado/a,Empregado,Técnico,Baixa,2022-07-31,iOS,(021) 0058 5050
U02364,Pedro Henrique,Costa,clarice86@example.org,84134764698.0,2007-02-07,F,PR,Viúvo/a,Estudante,Ensino Médio,Média,2022-07-31,Android,84 5615-3559
U04216,Maria Julia,Mendonça,machadopietro@example.com,76206404350.0,1970-01-01,M,DF,Viúvo/a,Aposentado,Pós-graduação,Média,2022-07-31,Android,+55 (011) 8160-6290
U04735,Bianca,da Mota,nnovais@example.net,47932495074.0,1970-01-01,F,PE,Viúvo/a,Empregado,Outro,Alta,2022-07-31,iOS,84 0898 4643
U01856,Helena,Farias,ravicarvalho@example.com,68795012935.0,1981-04-27,F,DF,Solteiro/a,Aposentado,Outro,Alta,2022-08-01,iOS,+55 (041) 3029-6511
U00613,Ana Julia,Ribeiro,costelalivia@example.net,68757478653.0,1993-10-19,M,PE,Solteiro/a,Autônomo,Pós-graduação,Baixa,2022-08-02,Android,+55 11 7753-6807
U01223,Théo,Marques,guilherme98@example.org,67332477560.0,1983-06-09,M,CE,Solteiro/a,Empregado,Superior,Média,2022-08-02,iOS,(051) 2850-7418
U01575,Nicole,da Mata,arthur-gabriel34@example.org,56364944016.0,1970-01-01,M,PR,Viúvo/a,Desempregado,Ensino Médio,Baixa,2022-08-02,Android,+55 61 7773-0681
U01608,Eduarda,Caldeira,heloisamonteiro@example.com,18394395582.0,1976-12-05,M,PR,Viúvo/a,Desempregado,Superior,Média,2022-08-02,Android,61 3259 3235
U01788,Liz,Aragão,monteirolaura@example.net,55014680263.0,1970-01-01,F,SP,Casado/a,Estudante,Outro,Média,2022-08-02,Android,21 9288 9366
U01810,Helena,Cavalcanti,camaraisaac@example.net,17464714743.0,1970-01-01,F,MG,Viúvo/a,Empregado,Pós-graduação,Baixa,2022-08-02,Android,0900-628-3909
U03631,Valentim,Sousa,fpastor@example.com,57549877279.0,1983-11-05,F,MG,Divorciado/a,Estudante,Pós-graduação,Média,2022-08-02,Android,61 6799-6630
U03656,João Vitor,Caldeira,xalmeida@example.com,53841297817.0,1970-01-01,M,PE,Divorciado/a,Autônomo,Pós-graduação,Média,2022-08-02,iOS,+55 (031) 0500 9685
U04237,Gael Henrique,Siqueira,oferreira@example.net,52025906543.0,1996-07-04,M,MG,Casado/a,Autônomo,Ensino Médio,Média,2022-08-02,Android,+55 21 2659-4535
U02731,Matheus,Rezende,hmachado@example.org,31676092069.0,1985-04-06,Outro,BA,Solteiro/a,Aposentado,Ensino Médio,Alta,2022-08-03,iOS,0500 408 5129
U03074,Maria Clara,Abreu,peixotoliam@example.net,20121458001.0,1995-01-07,M,BA,Solteiro/a,Aposentado,Ensino Médio,Média,2022-08-03,Android,+55 61 7394 4559
U04727,Beatriz,Mendes,xcirino@example.org,87317444542.0,1995-10-19,Outro,DF,Divorciado/a,Desempregado,Superior,Média,2022-08-03,Android,+55 (021) 5812 2007
U02227,Catarina,Correia,bernardo93@example.com,52094650243.0,2004-08-08,Outro,BA,Viúvo/a,Aposentado,Pós-graduação,Baixa,2022-08-04,iOS,0900-524-9613
U01204,Ryan,Vargas,anthony-gabriel35@example.com,12921454578.0,1971-09-05,Outro,PR,Viúvo/a,Autônomo,Superior,Alta,2022-08-05,Android,+55 31 7797-5009
U00150,Luna,Mendes,larissadas-neves@example.com,27518306677.0,1970-01-01,M,PE,Divorciado/a,Desempregado,Superior,Média,2022-08-06,Android,(011) 1144 1182
U02674,Stephany,Câmara,cunhaisabela@example.net,50155203468.0,1984-04-29,M,SP,Viúvo/a,Autônomo,Pós-graduação,Alta,2022-08-06,iOS,(084) 9763-2538
U03394,Luan,Novais,maria-lauraaraujo@example.org,85367113126.0,1970-01-01,M,BA,Solteiro/a,Autônomo,Técnico,Baixa,2022-08-06,iOS,81 0586-1981
U03957,Luan,Campos,raul20@example.org,94333801148.0,1973-07-01,M,DF,Solteiro/a,Desempregado,Pós-graduação,Alta,2022-08-06,Android,+55 (051) 6044-7660
U02522,Eduarda,Araújo,sjesus@example.org,26207648004.0,2003-05-24,F,PE,Solteiro/a,Autônomo,Ensino Médio,Média,2022-08-07,iOS,+55 51 6297 4608
U03302,Lara,Oliveira,vasconcelosvitor-gabriel@example.com,51086322748.0,1970-01-01,F,DF,Solteiro/a,Empregado,Pós-graduação,Baixa,2022-08-07,Android,+55 (051) 1416-0041
U00903,Isadora,Pinto,otavio46@example.org,33896147486.0,1970-01-01,F,RJ,Divorciado/a,Aposentado,Pós-graduação,Baixa,2022-08-08,iOS,(081) 3774-7607
U01123,Gael,Martins,oliveiralucas-gabriel@example.com,12408599732.0,2000-04-26,Outro,DF,Viúvo/a,Empregado,Ensino Médio,Alta,2022-08-08,Android,+55 (021) 3392-4633
U01402,Ravi Lucca,Fonseca,mendoncadanilo@example.org,89314572496.0,1970-01-01,M,PE,Divorciado/a,Autônomo,Pós-graduação,Alta,2022-08-08,iOS,0500-425-8684
U01473,Guilherme,Pereira,caroline25@example.net,42346073135.0,1998-06-29,Outro,RJ,Casado/a,Aposentado,Ensino Médio,Alta,2022-08-08,iOS,+55 41 3266 7730
U01638,Davi Miguel,Abreu,lucasbarbosa@example.org,93034383205.0,2002-03-07,F,MG,Divorciado/a,Aposentado,Pós-graduação,Alta,2022-08-08,Android,+55 (011) 2753 9490
U01958,Kamilly,Vieira,vitor-gabrielda-cruz@example.com,21327648878.0,1974-08-12,Outro,RS,Viúvo/a,Aposentado,Outro,Média,2022-08-08,Android,+55 (081) 5427-2945
U01965,Gustavo,Souza,gustavosantos@example.net,57497883083.0,1991-05-03,M,BA,Divorciado/a,Desempregado,Técnico,Baixa,2022-08-08,Android,+55 (031) 2324 6563
U02654,Ísis,Moura,casa-grandejoao-felipe@example.net,55284212935.0,1998-12-28,M,BA,Casado/a,Empregado,Outro,Média,2022-08-08,Android,+55 (051) 8315 3319
U03672,Maria Vitória,Alves,pvieira@example.org,58655887398.0,1992-09-05,M,MG,Divorciado/a,Aposentado,Pós-graduação,Alta,2022-08-08,Android,11 0754 6437
U04401,Nathan,Fogaça,novaesemilly@example.com,82422557225.0,1970-01-01,F,SP,Solteiro/a,Autônomo,Ensino Médio,Média,2022-08-08,Android,+55 21 9190 2402
U00258,Aurora,Araújo,joao-lucas30@example.org,52241029386.0,1970-01-01,M,DF,Viúvo/a,Desempregado,Técnico,Baixa,2022-08-09,Android,+55 31 0137-0298
U00326,Mariane,Pires,lrocha@example.com,75754437846.0,2000-06-12,F,SP,Solteiro/a,Empregado,Técnico,Média,2022-08-09,Android,(021) 2160-7283
U01737,Ana Beatriz,Rocha,helena40@example.org,90611022604.0,1999-01-16,Outro,BA,Viúvo/a,Autônomo,Ensino Médio,Média,2022-08-09,Android,+55 61 9400-4708
U02664,Cauã,Moura,yabreu@example.org,16746211242.0,1981-01-05,F,DF,Divorciado/a,Autônomo,Superior,Baixa,2022-08-09,Android,+55 51 0483 4174
U04353,Júlia,Novais,ana-luiza71@example.com,52883660434.0,1970-01-01,F,DF,Viúvo/a,Desempregado,Pós-graduação,Média,2022-08-09,iOS,51 6209 0672
U00593,João Felipe,Cavalcanti,da-rochalucas@example.com,95105409551.0,1991-12-30,F,PR,Casado/a,Desempregado,Ensino Médio,Baixa,2022-08-10,iOS,41 2235 8229
U00643,Gustavo Henrique,da Rocha,barbara43@example.org,17999438360.0,1970-01-01,F,SP,Casado/a,Aposentado,Ensino Médio,Alta,2022-08-10,Android,+55 84 0565-2849
U02280,Pedro Lucas,Fogaça,gabriela50@example.com,44438214120.0,2003-09-02,Outro,RJ,Viúvo/a,Empregado,Ensino Médio,Alta,2022-08-10,Android,(041) 6353-3038
U02463,Letícia,Novais,joaofreitas@example.org,24876694627.0,1997-04-24,Outro,RJ,Casado/a,Empregado,Ensino Médio,Média,2022-08-10,Android,(081) 1938 1645
U03164,Benjamin,Peixoto,da-rochaian@example.net,11864749855.0,1970-01-01,Outro,SP,Divorciado/a,Autônomo,Superior,Baixa,2022-08-10,iOS,+55 (081) 9903-0474
U03405,Maria Flor,Nunes,henry-gabrielabreu@example.net,24207711151.0,1996-08-11,F,RJ,Casado/a,Autônomo,Outro,Alta,2022-08-10,iOS,11 7841-2959
U00876,Ana Lívia,Lopes,ada-mota@example.net,97788848051.0,1970-01-01,Outro,PR,Viúvo/a,Estudante,Técnico,Alta,2022-08-11,Android,+55 (071) 6695-6218
U01146,Arthur,Mendonça,antony31@example.com,41056101912.0,1973-01-25,F,CE,Solteiro/a,Empregado,Superior,Alta,2022-08-11,iOS,71 5066-5355
U02109,Antônio,Farias,maria-julia25@example.net,53327415750.0,1985-01-31,Outro,DF,Divorciado/a,Estudante,Outro,Baixa,2022-08-11,iOS,61 7997 1907
U02700,Hadassa,Santos,ocavalcanti@example.org,74845599320.0,1970-01-01,M,DF,Viúvo/a,Estudante,Técnico,Média,2022-08-11,Android,+55 (081) 6003 2493
U02784,Dom,Almeida,moreiradaniel@example.com,81472249184.0,1991-02-11,Outro,RS,Casado/a,Aposentado,Ensino Médio,Alta,2022-08-12,iOS,(081) 9963-9163
U03125,Breno,Silva,maya91@example.net,94040018962.0,1970-01-01,M,MG,Solteiro/a,Desempregado,Técnico,Alta,2022-08-12,iOS,(041) 2378-9639
U03329,Liam,Nascimento,teixeiraluigi@example.net,48133394600.0,2000-03-02,M,PR,Casado/a,Estudante,Pós-graduação,Média,2022-08-12,iOS,(021) 4015 9476
U03968,Otávio,Mendonça,maria-helenaviana@example.org,23413615979.0,1997-01-20,Outro,MG,Viúvo/a,Autônomo,Superior,Alta,2022-08-12,Android,+55 41 3689-8631
U00395,Felipe,da Luz,pastorrenan@example.org,69934641903.0,1970-01-01,M,MG,Divorciado/a,Autônomo,Ensino Médio,Alta,2022-08-13,Android,(011) 4091-3223
U01750,Davi,Peixoto,vargasbruna@example.net,45050407475.0,1970-01-01,F,MG,Casado/a,Empregado,Pós-graduação,Média,2022-08-13,Android,21 4849 0770
U03744,Maria Cecília,Macedo,sabrina05@example.com,79467192156.0,1970-01-01,F,PE,Viúvo/a,Autônomo,Superior,Baixa,2022-08-13,iOS,0900-929-3061
U01099,Calebe,Cassiano,ocirino@example.com,18408857672.0,1970-01-01,F,BA,Viúvo/a,Aposentado,Ensino Médio,Baixa,2022-08-14,Android,+55 (041) 5732 2519
U02139,Emanuel,Garcia,apires@example.org,79924975123.0,2003-02-27,M,RJ,Viúvo/a,Autônomo,Ensino Médio,Média,2022-08-14,Android,31 5315-5526
U03524,Daniel,Nogueira,hcassiano@example.com,27324157121.0,1970-01-01,F,PR,Casado/a,Desempregado,Superior,Baixa,2022-08-14,iOS,+55 (041) 9312-7464
U03757,Agatha,Viana,azevedoluigi@example.net,47475727204.0,1985-02-13,M,PR,Viúvo/a,Autônomo,Pós-graduação,Alta,2022-08-14,Android,+55 (031) 2786 5381
U04711,Thales,Marques,fernandacorreia@example.com,89017817128.0,1972-03-08,M,DF,Casado/a,Empregado,Pós-graduação,Baixa,2022-08-14,iOS,+55 (071) 3950-5966
U01060,Dom,Ferreira,lcavalcante@example.com,58872180985.0,1983-09-10,Outro,CE,Viúvo/a,Empregado,Técnico,Alta,2022-08-15,iOS,61 8926 0823
U01382,Ana Lívia,Barros,isaquemonteiro@example.net,53291333933.0,2004-07-06,F,CE,Viúvo/a,Autônomo,Técnico,Baixa,2022-08-15,Android,11 8761 7269
U02317,Lavínia,Oliveira,isadora73@example.net,78281949728.0,1970-01-01,M,CE,Viúvo/a,Aposentado,Pós-graduação,Média,2022-08-15,iOS,0500 299 4364
U02508,Enzo Gabriel,Gomes,aurora29@example.org,30524077843.0,1970-01-01,Outro,BA,Solteiro/a,Autônomo,Pós-graduação,Alta,2022-08-15,iOS,+55 (011) 6768-2043
U03234,Josué,Mendes,souzaleticia@example.com,78678347462.0,1988-08-27,F,RS,Viúvo/a,Empregado,Técnico,Alta,2022-08-15,iOS,+55 41 8194 5094
U03325,Giovanna,Rodrigues,meloraul@example.org,13332772488.0,1995-07-13,M,BA,Divorciado/a,Aposentado,Pós-graduação,Média,2022-08-15,iOS,+55 (061) 7581-8047
U00138,Ana Liz,Lopes,henry-gabriel62@example.net,86276073060.0,1970-11-21,Outro,PE,Divorciado/a,Desempregado,Superior,Baixa,2022-08-16,iOS,0500-216-4773
U00197,Benjamim,da Mota,pietroalmeida@example.net,28395648494.0,1988-05-13,Outro,RJ,Solteiro/a,Estudante,Superior,Alta,2022-08-16,iOS,+55 81 0504 4722
U03800,Gabrielly,Aragão,vsouza@example.org,10730474255.0,2004-06-12,M,DF,Divorciado/a,Estudante,Pós-graduação,Média,2022-08-16,Android,41 5934-0695
U03956,Enrico,Jesus,silvamarina@example.org,49711894236.0,1997-12-25,Outro,PR,Viúvo/a,Estudante,Ensino Médio,Baixa,2022-08-16,Android,+55 81 3809 6141
U00068,Lorena,Cirino,luanamoreira@example.com,52506105171.0,1973-06-11,F,RJ,Divorciado/a,Autônomo,Pós-graduação,Baixa,2022-08-17,iOS,+55 (061) 4474 6204
U00440,Maria Isis,Montenegro,vieiraantony@example.net,30765841986.0,2001-10-16,Outro,PR,Casado/a,Estudante,Outro,Alta,2022-08-17,Android,+55 (051) 5734-1676
U01159,Diego,Gomes,rafael49@example.org,58650216533.0,1972-11-06,M,RS,Divorciado/a,Aposentado,Pós-graduação,Média,2022-08-17,Android,(011) 2355 4069
U01491,Mirella,Campos,joao-guilherme79@example.net,67986706626.0,1970-01-01,Outro,MG,Viúvo/a,Estudante,Técnico,Média,2022-08-17,Android,41 8762-2372
U02783,Gael Henrique,Vasconcelos,vieiratheo@example.org,81683355236.0,1970-01-01,Outro,PR,Viúvo/a,Desempregado,Ensino Médio,Baixa,2022-08-17,iOS,(084) 6559 6863
U03183,Pietro,Andrade,ida-paz@example.net,95518363244.0,2003-08-11,F,PR,Casado/a,Estudante,Técnico,Média,2022-08-17,iOS,(061) 8289-8504
U01192,Noah,Lima,ana-laura99@example.com,36841465021.0,1970-01-01,Outro,PE,Divorciado/a,Autônomo,Ensino Médio,Média,2022-08-18,Android,(081) 7624-3571
U00029,Diogo,Vargas,bruna76@example.org,92826378809.0,1970-01-01,Outro,DF,Viúvo/a,Estudante,Superior,Alta,2022-08-19,iOS,0900-673-7427
U00497,Júlia,Rios,maria-luisavieira@example.org,97445671139.0,1970-01-01,F,BA,Divorciado/a,Desempregado,Outro,Baixa,2022-08-19,iOS,(084) 5569 6808
U04136,Emanuella,Santos,ncassiano@example.org,96458896278.0,1970-01-01,F,SP,Solteiro/a,Aposentado,Técnico,Média,2022-08-19,Android,+55 (011) 0071-1600
U00563,Ayla,Almeida,joao-vitorcaldeira@example.net,22696605146.0,2004-05-14,M,CE,Solteiro/a,Empregado,Técnico,Média,2022-08-20,Android,+55 21 1327-4738
U00934,Julia,Viana,thomasmachado@example.net,82143242339.0,1982-12-20,Outro,PR,Divorciado/a,Autônomo,Técnico,Baixa,2022-08-20,Android,51 3475 1914
U01654,Vitória,Silva,correiasophia@example.org,95448701750.0,1986-01-04,M,SP,Solteiro/a,Empregado,Ensino Médio,Média,2022-08-20,Android,21 5194-2895
U02029,Maria Júlia,Sampaio,pedro-miguelviana@example.com,66701956022.0,1970-01-01,M,RJ,Divorciado/a,Empregado,Técnico,Alta,2022-08-20,Android,51 7240 3280
U03277,Rafael,Castro,mirellada-mata@example.com,54041531037.0,1975-02-02,M,BA,Solteiro/a,Autônomo,Ensino Médio,Alta,2022-08-20,Android,41 2947-1080
U04051,Luana,Rezende,piresbarbara@example.net,39419451509.0,1996-02-19,F,DF,Solteiro/a,Desempregado,Outro,Média,2022-08-20,iOS,81 5202-3360
U04207,Daniel,Marques,isis38@example.net,48963084073.0,1970-01-01,M,CE,Solteiro/a,Empregado,Pós-graduação,Média,2022-08-20,Android,84 3041-4082
U04303,Rebeca,Siqueira,juangarcia@example.net,72533947574.0,1992-12-21,Outro,DF,Solteiro/a,Desempregado,Superior,Média,2022-08-20,Android,0900-228-9081
U01658,Leandro,Viana,asafegarcia@example.org,28982715486.0,1970-01-01,F,SP,Viúvo/a,Empregado,Técnico,Baixa,2022-08-21,iOS,+55 (021) 1660 2731
U01974,Helena,Cunha,luiz-fernando81@example.net,76547014714.0,1996-07-10,F,PR,Viúvo/a,Aposentado,Ensino Médio,Alta,2022-08-21,Android,31 2154-7276
U02437,Bryan,Viana,joao-guilhermesa@example.com,50034482333.0,1985-11-11,F,RJ,Viúvo/a,Desempregado,Técnico,Alta,2022-08-21,iOS,+55 21 6102 7449
U03081,Isis,Pacheco,diaslucas@example.net,80626233668.0,1997-03-28,M,CE,Viúvo/a,Autônomo,Ensino Médio,Média,2022-08-21,Android,+55 81 6756 2590
U00281,Paulo,Costa,apacheco@example.net,54621826720.0,2002-11-02,Outro,PE,Casado/a,Estudante,Ensino Médio,Média,2022-08-22,Android,+55 (071) 0793 9467
U01791,Emanuella,Pacheco,maria-lizmontenegro@example.org,70305299471.0,1994-12-08,Outro,MG,Solteiro/a,Aposentado,Superior,Média,2022-08-22,Android,+55 (031) 4650-8490
U03860,Maria Luiza,Barbosa,vieiravitor@example.net,62986418163.0,1972-12-18,F,SP,Divorciado/a,Autônomo,Outro,Baixa,2022-08-22,Android,+55 (071) 2153-2921
U04737,Otávio,Cirino,agatha85@example.net,33685245430.0,1970-01-01,Outro,CE,Divorciado/a,Autônomo,Técnico,Alta,2022-08-22,Android,+55 (061) 0544-0330
U04924,Ana Clara,Cavalcante,upastor@example.org,68727405094.0,1970-01-01,M,DF,Viúvo/a,Desempregado,Pós-graduação,Média,2022-08-22,iOS,+55 81 6814-0909
U00744,Yan,Souza,qfarias@example.net,64000668953.0,1970-01-01,M,CE,Divorciado/a,Desempregado,Superior,Baixa,2022-08-23,Android,+55 71 1698 2267
U02423,Maria Sophia,Pires,anada-cunha@example.com,13597756283.0,2002-10-20,F,RJ,Solteiro/a,Aposentado,Ensino Médio,Alta,2022-08-23,Android,+55 84 3028-7548
U02685,Otávio,Rodrigues,teixeiramaria-helena@example.net,32066382335.0,1970-01-01,F,RS,Solteiro/a,Autônomo,Ensino Médio,Alta,2022-08-23,iOS,0500 740 3141
U02762,Emilly,Sampaio,ana-carolina32@example.net,97908069679.0,1980-04-06,Outro,RJ,Casado/a,Aposentado,Ensino Médio,Baixa,2022-08-23,Android,11 6369-7142
U03696,Liz,Ribeiro,andradeluna@example.com,82247881676.0,1990-02-03,M,MG,Casado/a,Empregado,Superior,Alta,2022-08-23,iOS,(011) 9015-1286
U04009,Allana,Carvalho,leandro77@example.com,14879000346.0,2002-07-26,M,RS,Casado/a,Autônomo,Superior,Baixa,2022-08-23,Android,(071) 7345-6954
U01633,Marcela,Gonçalves,valentina75@example.net,44240866221.0,1970-08-06,F,BA,Casado/a,Aposentado,Outro,Baixa,2022-08-24,iOS,(051) 3232 6714
U02477,Enrico,Nogueira,clarice06@example.net,65637666136.0,1985-05-01,F,BA,Casado/a,Empregado,Técnico,Baixa,2022-08-24,iOS,+55 (021) 1513 7414
U03243,Ana Beatriz,Rios,novaismariane@example.org,28901791903.0,1970-01-01,M,MG,Viúvo/a,Aposentado,Outro,Alta,2022-08-24,iOS,(071) 6607-0879
U00812,Matteo,da Costa,novaeskaique@example.net,23039469534.0,2005-06-16,F,DF,Divorciado/a,Estudante,Ensino Médio,Alta,2022-08-25,Android,+55 (071) 3664 7813
U01623,Eloá,Silva,beniciosales@example.org,33743645054.0,1977-07-29,M,BA,Divorciado/a,Aposentado,Técnico,Baixa,2022-08-25,Android,31 2712-2592
U03094,Aurora,das Neves,mateus59@example.com,48192541481.0,1970-01-01,F,PE,Viúvo/a,Desempregado,Pós-graduação,Média,2022-08-25,iOS,+55 51 2216 8384
U01012,Pedro,Marques,joao-lucas93@example.com,27890341214.0,1970-01-01,F,RJ,Solteiro/a,Autônomo,Técnico,Alta,2022-08-26,Android,+55 31 1232-3922
U01132,Brenda,Cunha,maria-vitoriacardoso@example.org,38829890853.0,1998-08-13,Outro,PR,Solteiro/a,Aposentado,Técnico,Alta,2022-08-26,iOS,31 9004 9561
U01942,Pietra,Abreu,davi-lucasgomes@example.org,34311221913.0,1993-05-02,F,SP,Divorciado/a,Desempregado,Técnico,Baixa,2022-08-26,iOS,(084) 6814 9653
U01966,Murilo,Martins,da-rochanoah@example.net,21337337079.0,1970-01-01,F,MG,Viúvo/a,Desempregado,Pós-graduação,Média,2022-08-26,Android,+55 51 2660 4870
U03115,Daniel,Fernandes,maya83@example.org,38359632993.0,1970-01-01,M,BA,Casado/a,Aposentado,Técnico,Baixa,2022-08-26,Android,(011) 1526-2993
U03191,Vinícius,da Rosa,lsiqueira@example.com,41378366561.0,1981-08-01,M,SP,Casado/a,Empregado,Outro,Média,2022-08-26,iOS,(071) 0870-7606
U03376,Marcela,Gomes,xporto@example.net,80371394927.0,1970-01-01,F,RS,Divorciado/a,Empregado,Técnico,Baixa,2022-08-26,iOS,11 1436-6663
U03113,Julia,Vargas,uviana@example.net,22577649466.0,1990-12-08,F,MG,Viúvo/a,Aposentado,Técnico,Baixa,2022-08-27,iOS,51 1749 5503
U03410,Luiz Henrique,da Rocha,vmartins@example.com,12537358218.0,1999-01-20,M,SP,Viúvo/a,Estudante,Outro,Alta,2022-08-27,iOS,(021) 9695 8127
U04343,Elisa,Sousa,brenocavalcanti@example.com,82263542063.0,1971-11-27,M,CE,Casado/a,Desempregado,Técnico,Média,2022-08-27,Android,+55 (041) 3157 6170
U01126,Felipe,Albuquerque,augusto25@example.org,23507120656.0,1997-11-21,F,CE,Solteiro/a,Estudante,Pós-graduação,Média,2022-08-28,Android,84 6835 8687
U01510,Alice,da Cunha,nogueiracecilia@example.org,65845715028.0,1970-01-01,Outro,DF,Divorciado/a,Aposentado,Pós-graduação,Baixa,2022-08-28,Android,(051) 2178 6047
U03506,Marcelo,Ramos,moraesthales@example.net,91470449402.0,1970-01-01,F,BA,Solteiro/a,Aposentado,Pós-graduação,Média,2022-08-28,Android,+55 (071) 6441 0160
U00597,Leonardo,Pacheco,cecilia10@example.com,85610483217.0,1976-01-24,Outro,CE,Divorciado/a,Desempregado,Outro,Alta,2022-08-29,iOS,+55 41 6454-8391
U00764,Danilo,Araújo,vvasconcelos@example.net,93215529813.0,1999-06-18,F,CE,Viúvo/a,Empregado,Superior,Alta,2022-08-29,iOS,+55 (071) 7797 1176
U02092,Esther,Pastor,luiz-henrique91@example.net,60544044237.0,1970-01-01,M,PR,Viúvo/a,Autônomo,Ensino Médio,Média,2022-08-29,iOS,+55 (041) 4859-2434
U02183,Alice,Aparecida,bentoandrade@example.org,40895730044.0,1977-02-21,Outro,PR,Casado/a,Aposentado,Técnico,Alta,2022-08-29,Android,(061) 6745-4110
